ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
GSO,"Greensboro/High Point, NC",ATL,"Atlanta, GA"
GSO,"Greensboro/High Point, NC",RDU,"Raleigh/Durham, NC"
GSO,"Greensboro/High Point, NC",JFK,"New York, NY"
GSO,"Greensboro/High Point, NC",LGA,"New York, NY"
GSO,"Greensboro/High Point, NC",SFB,"Sanford, FL"
GSO,"Greensboro/High Point, NC",BNA,"Nashville, TN"
GSO,"Greensboro/High Point, NC",PIE,"St. Petersburg, FL"
GSO,"Greensboro/High Point, NC",SFB,"Sanford, FL"
GSO,"Greensboro/High Point, NC",BNA,"Nashville, TN"
GSO,"Greensboro/High Point, NC",PIE,"St. Petersburg, FL"
GSO,"Greensboro/High Point, NC",IAD,"Washington, DC"
GSO,"Greensboro/High Point, NC",CLT,"Charlotte, NC"
GSO,"Greensboro/High Point, NC",CLT,"Charlotte, NC"
GSO,"Greensboro/High Point, NC",DFW,"Dallas/Fort Worth, TX"
GSO,"Greensboro/High Point, NC",DCA,"Washington, DC"
GSO,"Greensboro/High Point, NC",MIA,"Miami, FL"
GSO,"Greensboro/High Point, NC",ORD,"Chicago, IL"
GSO,"Greensboro/High Point, NC",RSW,"Fort Myers, FL"
GSO,"Greensboro/High Point, NC",MIA,"Miami, FL"
GSO,"Greensboro/High Point, NC",DFW,"Dallas/Fort Worth, TX"
GSO,"Greensboro/High Point, NC",GGG,"Longview, TX"
GSO,"Greensboro/High Point, NC",EWR,"Newark, NJ"
GSO,"Greensboro/High Point, NC",MEM,"Memphis, TN"
GSO,"Greensboro/High Point, NC",IND,"Indianapolis, IN"
GSO,"Greensboro/High Point, NC",DFW,"Dallas/Fort Worth, TX"
GSO,"Greensboro/High Point, NC",FLL,"Fort Lauderdale, FL"
GSO,"Greensboro/High Point, NC",BOS,"Boston, MA"
GSO,"Greensboro/High Point, NC",ORD,"Chicago, IL"
GSO,"Greensboro/High Point, NC",JAX,"Jacksonville, FL"
GSO,"Greensboro/High Point, NC",IND,"Indianapolis, IN"
GSO,"Greensboro/High Point, NC",BHM,"Birmingham, AL"
GSO,"Greensboro/High Point, NC",CHS,"Charleston, SC"
GSO,"Greensboro/High Point, NC",MEM,"Memphis, TN"
GSO,"Greensboro/High Point, NC",ATL,"Atlanta, GA"
GSO,"Greensboro/High Point, NC",FLL,"Fort Lauderdale, FL"
GSO,"Greensboro/High Point, NC",CAE,"Columbia, SC"
GSO,"Greensboro/High Point, NC",CVG,"Cincinnati, OH"
GSO,"Greensboro/High Point, NC",RIC,"Richmond, VA"
GSO,"Greensboro/High Point, NC",CVG,"Cincinnati, OH"
GSO,"Greensboro/High Point, NC",LAX,"Los Angeles, CA"
GSO,"Greensboro/High Point, NC",ROC,"Rochester, NY"
GSO,"Greensboro/High Point, NC",CVG,"Cincinnati, OH"
GSO,"Greensboro/High Point, NC",EWR,"Newark, NJ"
GSO,"Greensboro/High Point, NC",OMA,"Omaha, NE"
GSO,"Greensboro/High Point, NC",ABE,"Allentown/Bethlehem/Easton, PA"
GSO,"Greensboro/High Point, NC",IFP,"Bullhead City, AZ"
GSO,"Greensboro/High Point, NC",ACY,"Atlantic City, NJ"
GSO,"Greensboro/High Point, NC",ATL,"Atlanta, GA"
GSO,"Greensboro/High Point, NC",BED,"Bedford, MA"
GSO,"Greensboro/High Point, NC",FLL,"Fort Lauderdale, FL"
GSO,"Greensboro/High Point, NC",MKC,"Kansas City, MO"
GSO,"Greensboro/High Point, NC",GPT,"Gulfport/Biloxi, MS"
GSO,"Greensboro/High Point, NC",MFE,"Mission/McAllen/Edinburg, TX"
GSO,"Greensboro/High Point, NC",MIA,"Miami, FL"
GSO,"Greensboro/High Point, NC",ONT,"Ontario, CA"
GSO,"Greensboro/High Point, NC",GSO,"Greensboro/High Point, NC"
GSO,"Greensboro/High Point, NC",IAD,"Washington, DC"
GSO,"Greensboro/High Point, NC",RIC,"Richmond, VA"
GSO,"Greensboro/High Point, NC",MCO,"Orlando, FL"
GSO,"Greensboro/High Point, NC",FLL,"Fort Lauderdale, FL"
GSO,"Greensboro/High Point, NC",MCO,"Orlando, FL"
GSO,"Greensboro/High Point, NC",FLL,"Fort Lauderdale, FL"
GSO,"Greensboro/High Point, NC",SDF,"Louisville, KY"
GSO,"Greensboro/High Point, NC",ROA,"Roanoke, VA"
GSO,"Greensboro/High Point, NC",SDF,"Louisville, KY"
GSO,"Greensboro/High Point, NC",PTK,"Pontiac, MI"
GSO,"Greensboro/High Point, NC",YIP,"Detroit, MI"
GSO,"Greensboro/High Point, NC",CLT,"Charlotte, NC"
GSO,"Greensboro/High Point, NC",DTW,"Detroit, MI"
GSO,"Greensboro/High Point, NC",LGA,"New York, NY"
GSO,"Greensboro/High Point, NC",MDT,"Harrisburg, PA"
GSO,"Greensboro/High Point, NC",CLT,"Charlotte, NC"
GSO,"Greensboro/High Point, NC",GPT,"Gulfport/Biloxi, MS"
GSO,"Greensboro/High Point, NC",CVG,"Cincinnati, OH"
GSO,"Greensboro/High Point, NC",ONT,"Ontario, CA"
GSP,"Greer, SC",FDY,"Findlay, OH"
GSP,"Greer, SC",BWG,"Bowling Green, KY"
GSP,"Greer, SC",LIT,"Little Rock, AR"
GSP,"Greer, SC",DTW,"Detroit, MI"
GSP,"Greer, SC",AVL,"Asheville, NC"
GSP,"Greer, SC",LGA,"New York, NY"
GSP,"Greer, SC",ATL,"Atlanta, GA"
GSP,"Greer, SC",JFK,"New York, NY"
GSP,"Greer, SC",DTW,"Detroit, MI"
GSP,"Greer, SC",ORD,"Chicago, IL"
GSP,"Greer, SC",TPA,"Tampa, FL"
GSP,"Greer, SC",JAX,"Jacksonville, FL"
GSP,"Greer, SC",MCO,"Orlando, FL"
GSP,"Greer, SC",JAX,"Jacksonville, FL"
GSP,"Greer, SC",MCO,"Orlando, FL"
GSP,"Greer, SC",SUU,"Fairfield, CA"
GSP,"Greer, SC",MEM,"Memphis, TN"
GSP,"Greer, SC",ORD,"Chicago, IL"
GSP,"Greer, SC",DEN,"Denver, CO"
GSP,"Greer, SC",CLT,"Charlotte, NC"
GSP,"Greer, SC",PHL,"Philadelphia, PA"
GSP,"Greer, SC",SBY,"Salisbury, MD"
GSP,"Greer, SC",CLT,"Charlotte, NC"
GSP,"Greer, SC",PHL,"Philadelphia, PA"
GSP,"Greer, SC",CLT,"Charlotte, NC"
GSP,"Greer, SC",PHL,"Philadelphia, PA"
GSP,"Greer, SC",ATL,"Atlanta, GA"
GSP,"Greer, SC",ATL,"Atlanta, GA"
GSP,"Greer, SC",ATL,"Atlanta, GA"
GSP,"Greer, SC",ATL,"Atlanta, GA"
GSP,"Greer, SC",ATL,"Atlanta, GA"
GSP,"Greer, SC",ATL,"Atlanta, GA"
GSP,"Greer, SC",SFB,"Sanford, FL"
GSP,"Greer, SC",PIE,"St. Petersburg, FL"
GSP,"Greer, SC",SFB,"Sanford, FL"
GSP,"Greer, SC",PIE,"St. Petersburg, FL"
GSP,"Greer, SC",FLL,"Fort Lauderdale, FL"
GSP,"Greer, SC",ORD,"Chicago, IL"
GSP,"Greer, SC",IAD,"Washington, DC"
GSP,"Greer, SC",DFW,"Dallas/Fort Worth, TX"
GSP,"Greer, SC",DFW,"Dallas/Fort Worth, TX"
GSP,"Greer, SC",ORD,"Chicago, IL"
GSP,"Greer, SC",SGF,"Springfield, MO"
GSP,"Greer, SC",ORD,"Chicago, IL"
GSP,"Greer, SC",ACT,"Waco, TX"
GSP,"Greer, SC",DFW,"Dallas/Fort Worth, TX"
GSP,"Greer, SC",CAE,"Columbia, SC"
GSP,"Greer, SC",MEM,"Memphis, TN"
GSP,"Greer, SC",BWI,"Baltimore, MD"
GSP,"Greer, SC",HOU,"Houston, TX"
GSP,"Greer, SC",ATL,"Atlanta, GA"
GSP,"Greer, SC",BWI,"Baltimore, MD"
GSP,"Greer, SC",HOU,"Houston, TX"
GSP,"Greer, SC",ATL,"Atlanta, GA"
GSP,"Greer, SC",SRQ,"Sarasota/Bradenton, FL"
GSP,"Greer, SC",BWI,"Baltimore, MD"
GSP,"Greer, SC",HOU,"Houston, TX"
GSP,"Greer, SC",ATL,"Atlanta, GA"
GSP,"Greer, SC",IAH,"Houston, TX"
GSP,"Greer, SC",IAD,"Washington, DC"
GSP,"Greer, SC",SDF,"Louisville, KY"
GSP,"Greer, SC",SDF,"Louisville, KY"
GSP,"Greer, SC",CAE,"Columbia, SC"
GSP,"Greer, SC",MEM,"Memphis, TN"
GSP,"Greer, SC",DFW,"Dallas/Fort Worth, TX"
GSP,"Greer, SC",ATL,"Atlanta, GA"
GSP,"Greer, SC",SDF,"Louisville, KY"
GSP,"Greer, SC",PTK,"Pontiac, MI"
GSP,"Greer, SC",PTK,"Pontiac, MI"
GSP,"Greer, SC",ISP,"Islip, NY"
GSP,"Greer, SC",YIP,"Detroit, MI"
GSP,"Greer, SC",AFW,"Dallas/Fort Worth, TX"
GSP,"Greer, SC",YIP,"Detroit, MI"
GSP,"Greer, SC",YIP,"Detroit, MI"
GSP,"Greer, SC",DCA,"Washington, DC"
GSP,"Greer, SC",GSO,"Greensboro/High Point, NC"
GSP,"Greer, SC",GPT,"Gulfport/Biloxi, MS"
GST,"Gustavus, AK",JNU,"Juneau, AK"
GST,"Gustavus, AK",JNU,"Juneau, AK"
GST,"Gustavus, AK",JNU,"Juneau, AK"
GST,"Gustavus, AK",JNU,"Juneau, AK"
GST,"Gustavus, AK",HNH,"Hoonah, AK"
GST,"Gustavus, AK",SGY,"Skagway, AK"
GST,"Gustavus, AK",JNU,"Juneau, AK"
GST,"Gustavus, AK",JNU,"Juneau, AK"
GST,"Gustavus, AK",JNU,"Juneau, AK"
GST,"Gustavus, AK",KTN,"Ketchikan, AK"
GST,"Gustavus, AK",JNU,"Juneau, AK"
GST,"Gustavus, AK",SIT,"Sitka, AK"
GST,"Gustavus, AK",GST,"Gustavus, AK"
GST,"Gustavus, AK",SGY,"Skagway, AK"
GST,"Gustavus, AK",JNU,"Juneau, AK"
GST,"Gustavus, AK",JNU,"Juneau, AK"
GST,"Gustavus, AK",HNH,"Hoonah, AK"
GST,"Gustavus, AK",JNU,"Juneau, AK"
GST,"Gustavus, AK",JNU,"Juneau, AK"
GST,"Gustavus, AK",JNU,"Juneau, AK"
GST,"Gustavus, AK",JNU,"Juneau, AK"
GTF,"Great Falls, MT",SEA,"Seattle, WA"
GTF,"Great Falls, MT",STL,"St. Louis, MO"
GTF,"Great Falls, MT",DEN,"Denver, CO"
GTF,"Great Falls, MT",SLC,"Salt Lake City, UT"
GTF,"Great Falls, MT",MSO,"Missoula, MT"
GTF,"Great Falls, MT",MSP,"Minneapolis, MN"
GTF,"Great Falls, MT",DEN,"Denver, CO"
GTF,"Great Falls, MT",SLC,"Salt Lake City, UT"
GTF,"Great Falls, MT",CPR,"Casper, WY"
GTF,"Great Falls, MT",IDA,"Idaho Falls, ID"
GTF,"Great Falls, MT",EAR,"Kearney, NE"
GTF,"Great Falls, MT",PIH,"Pocatello, ID"
GTF,"Great Falls, MT",COS,"Colorado Springs, CO"
GTF,"Great Falls, MT",SLC,"Salt Lake City, UT"
GTF,"Great Falls, MT",MSP,"Minneapolis, MN"
GTF,"Great Falls, MT",LAS,"Las Vegas, NV"
GTF,"Great Falls, MT",AZA,"Phoenix, AZ"
GTF,"Great Falls, MT",AZA,"Phoenix, AZ"
GTF,"Great Falls, MT",GGW,"Glasgow, MT"
GTF,"Great Falls, MT",BZN,"Bozeman, MT"
GTF,"Great Falls, MT",CPR,"Casper, WY"
GTF,"Great Falls, MT",MEM,"Memphis, TN"
GTF,"Great Falls, MT",LBB,"Lubbock, TX"
GTF,"Great Falls, MT",BIL,"Billings, MT"
GTF,"Great Falls, MT",MEM,"Memphis, TN"
GTF,"Great Falls, MT",FCA,"Kalispell, MT"
GTF,"Great Falls, MT",MSO,"Missoula, MT"
GTF,"Great Falls, MT",BZN,"Bozeman, MT"
GTF,"Great Falls, MT",MSO,"Missoula, MT"
GTF,"Great Falls, MT",BZN,"Bozeman, MT"
GTR,"Columbus, MS",ATL,"Atlanta, GA"
GTR,"Columbus, MS",BED,"Bedford, MA"
GTR,"Columbus, MS",JZT,"Arlington, TX"
GUC,"Gunnison, CO",IAH,"Houston, TX"
GUC,"Gunnison, CO",ABQ,"Albuquerque, NM"
GUC,"Gunnison, CO",DEN,"Denver, CO"
GUM,"Guam, TT",SPN,"Saipan, TT"
GUM,"Guam, TT",TIQ,"Tinian, TT"
GUM,"Guam, TT",ROP,"Rota, TT"
GUM,"Guam, TT",SPN,"Saipan, TT"
GUM,"Guam, TT",ROP,"Rota, TT"
GUM,"Guam, TT",SPN,"Saipan, TT"
GUM,"Guam, TT",ROP,"Rota, TT"
GUM,"Guam, TT",SPN,"Saipan, TT"
GUM,"Guam, TT",HNL,"Honolulu, HI"
GUM,"Guam, TT",HNL,"Honolulu, HI"
GUM,"Guam, TT",HNL,"Honolulu, HI"
GUM,"Guam, TT",HNL,"Honolulu, HI"
GUM,"Guam, TT",LAX,"Los Angeles, CA"
GUM,"Guam, TT",EIL,"Fairbanks, AK"
GUM,"Guam, TT",EIL,"Fairbanks, AK"
GUM,"Guam, TT",HNL,"Honolulu, HI"
GUM,"Guam, TT",GUM,"Guam, TT"
GUP,"Gallup, NM",ABQ,"Albuquerque, NM"
GUP,"Gallup, NM",FMN,"Farmington, NM"
GUP,"Gallup, NM",ABQ,"Albuquerque, NM"
GUP,"Gallup, NM",FMN,"Farmington, NM"
GUS,"Peru, IN",YIP,"Detroit, MI"
GYR,"Goodyear, AZ",PHX,"Phoenix, AZ"
GYY,"Gary, IN",SDF,"Louisville, KY"
GYY,"Gary, IN",ICT,"Wichita, KS"
GYY,"Gary, IN",TEB,"Teterboro, NJ"
GYY,"Gary, IN",PHL,"Philadelphia, PA"
GYY,"Gary, IN",MSP,"Minneapolis, MN"
GYY,"Gary, IN",MSP,"Minneapolis, MN"
HCR,"Holy Cross, AK",ANV,"Anvik, AK"
HCR,"Holy Cross, AK",ANI,"Aniak, AK"
HCR,"Holy Cross, AK",ANV,"Anvik, AK"
HCR,"Holy Cross, AK",KGX,"Grayling, AK"
HCR,"Holy Cross, AK",KGX,"Grayling, AK"
HCR,"Holy Cross, AK",SHX,"Shageluk, AK"
HCR,"Holy Cross, AK",ANV,"Anvik, AK"
HCR,"Holy Cross, AK",BET,"Bethel, AK"
HCR,"Holy Cross, AK",MCG,"McGrath, AK"
HCR,"Holy Cross, AK",KGX,"Grayling, AK"
HCR,"Holy Cross, AK",ANC,"Anchorage, AK"
HCR,"Holy Cross, AK",BET,"Bethel, AK"
HCR,"Holy Cross, AK",BET,"Bethel, AK"
HCR,"Holy Cross, AK",BET,"Bethel, AK"
HCR,"Holy Cross, AK",ANI,"Aniak, AK"
HDN,"Hayden, CO",LAS,"Las Vegas, NV"
HDN,"Hayden, CO",DAL,"Dallas, TX"
HDN,"Hayden, CO",DEN,"Denver, CO"
HDN,"Hayden, CO",DEN,"Denver, CO"
HDN,"Hayden, CO",CPR,"Casper, WY"
HDN,"Hayden, CO",DEN,"Denver, CO"
HGR,"Hagerstown, MD",HPN,"White Plains, NY"
HGR,"Hagerstown, MD",PIE,"St. Petersburg, FL"
HGR,"Hagerstown, MD",MYR,"Myrtle Beach, SC"
HGR,"Hagerstown, MD",MYR,"Myrtle Beach, SC"
HGR,"Hagerstown, MD",SFB,"Sanford, FL"
HGR,"Hagerstown, MD",SFB,"Sanford, FL"
HHH,"Hilton Head, SC",CLE,"Cleveland, OH"
HHH,"Hilton Head, SC",CMH,"Columbus, OH"
HHH,"Hilton Head, SC",CVG,"Cincinnati, OH"
HHH,"Hilton Head, SC",IND,"Indianapolis, IN"
HHH,"Hilton Head, SC",PIT,"Pittsburgh, PA"
HHH,"Hilton Head, SC",STL,"St. Louis, MO"
HHH,"Hilton Head, SC",DFW,"Dallas/Fort Worth, TX"
HHH,"Hilton Head, SC",ATL,"Atlanta, GA"
HHH,"Hilton Head, SC",BOS,"Boston, MA"
HHH,"Hilton Head, SC",BWI,"Baltimore, MD"
HHH,"Hilton Head, SC",CAE,"Columbia, SC"
HHH,"Hilton Head, SC",CHS,"Charleston, SC"
HHH,"Hilton Head, SC",CLT,"Charlotte, NC"
HHH,"Hilton Head, SC",DCA,"Washington, DC"
HHH,"Hilton Head, SC",EWR,"Newark, NJ"
HHH,"Hilton Head, SC",IAD,"Washington, DC"
HHH,"Hilton Head, SC",LGA,"New York, NY"
HHH,"Hilton Head, SC",ORD,"Chicago, IL"
HHH,"Hilton Head, SC",PHL,"Philadelphia, PA"
HHH,"Hilton Head, SC",STL,"St. Louis, MO"
HHH,"Hilton Head, SC",CAE,"Columbia, SC"
HHH,"Hilton Head, SC",CLT,"Charlotte, NC"
HHH,"Hilton Head, SC",EWR,"Newark, NJ"
HHH,"Hilton Head, SC",IAD,"Washington, DC"
HHH,"Hilton Head, SC",ORD,"Chicago, IL"
HHH,"Hilton Head, SC",SAV,"Savannah, GA"
HHR,"Hawthorne, CA",C01,"Camarillo, CA"
HHR,"Hawthorne, CA",TKF,"Truckee, CA"
HHR,"Hawthorne, CA",PHX,"Phoenix, AZ"
HHR,"Hawthorne, CA",SJC,"San Jose, CA"
HHR,"Hawthorne, CA",SBA,"Santa Barbara, CA"
HHR,"Hawthorne, CA",SQL,"San Carlos, CA"
HHR,"Hawthorne, CA",PHX,"Phoenix, AZ"
HHR,"Hawthorne, CA",STS,"Santa Rosa, CA"
HHR,"Hawthorne, CA",TKF,"Truckee, CA"
HHR,"Hawthorne, CA",SQL,"San Carlos, CA"
HHR,"Hawthorne, CA",RNO,"Reno, NV"
HHR,"Hawthorne, CA",APC,"Napa, CA"
HHR,"Hawthorne, CA",SMO,"Santa Monica, CA"
HHR,"Hawthorne, CA",UXK,"Petaluma, CA"
HHR,"Hawthorne, CA",VWM,"Weed, CA"
HHR,"Hawthorne, CA",SQA,"Santa Ynez, CA"
HHR,"Hawthorne, CA",FAT,"Fresno, CA"
HHR,"Hawthorne, CA",STS,"Santa Rosa, CA"
HHR,"Hawthorne, CA",MMH,"Mammoth Lakes, CA"
HHR,"Hawthorne, CA",TKF,"Truckee, CA"
HHR,"Hawthorne, CA",PGA,"Page, AZ"
HHR,"Hawthorne, CA",C01,"Camarillo, CA"
HHR,"Hawthorne, CA",HSH,"Las Vegas, NV"
HHR,"Hawthorne, CA",MKE,"Milwaukee, WI"
HHR,"Hawthorne, CA",TUL,"Tulsa, OK"
HHR,"Hawthorne, CA",APA,"Denver, CO"
HHR,"Hawthorne, CA",TKF,"Truckee, CA"
HHR,"Hawthorne, CA",SVC,"Silver City/Hurley, NM"
HHR,"Hawthorne, CA",TSM,"Taos, NM"
HIB,"Hibbing, MN",MSP,"Minneapolis, MN"
HIB,"Hibbing, MN",DTW,"Detroit, MI"
HII,"Lake Havasu City, AZ",PHX,"Phoenix, AZ"
HII,"Lake Havasu City, AZ",PHX,"Phoenix, AZ"
HIK,"Honolulu, HI",UAM,"Guam, TT"
HKB,"Healy, AK",FAI,"Fairbanks, AK"
HKB,"Healy, AK",FAI,"Fairbanks, AK"
HKB,"Healy, AK",CXF,"Coldfoot, AK"
HKB,"Healy, AK",TKJ,"Tok, AK"
HKB,"Healy, AK",HKB,"Healy, AK"
HKY,"Hickory, NC",CLE,"Cleveland, OH"
HKY,"Hickory, NC",RDU,"Raleigh/Durham, NC"
HLN,"Helena, MT",DEN,"Denver, CO"
HLN,"Helena, MT",BTM,"Butte, MT"
HLN,"Helena, MT",SLC,"Salt Lake City, UT"
HLN,"Helena, MT",LAR,"Laramie, WY"
HLN,"Helena, MT",SEA,"Seattle, WA"
HLN,"Helena, MT",DEN,"Denver, CO"
HLN,"Helena, MT",SLC,"Salt Lake City, UT"
HLN,"Helena, MT",VWW,"Deer Lodge, MT"
HMS,"Homeshore, AK",JNU,"Juneau, AK"
HNH,"Hoonah, AK",JNU,"Juneau, AK"
HNH,"Hoonah, AK",KAE,"Kake, AK"
HNH,"Hoonah, AK",JNU,"Juneau, AK"
HNH,"Hoonah, AK",JNU,"Juneau, AK"
HNH,"Hoonah, AK",JNU,"Juneau, AK"
HNH,"Hoonah, AK",JNU,"Juneau, AK"
HNH,"Hoonah, AK",JNU,"Juneau, AK"
HNH,"Hoonah, AK",PEC,"Pelican, AK"
HNH,"Hoonah, AK",JNU,"Juneau, AK"
HNH,"Hoonah, AK",JNU,"Juneau, AK"
HNH,"Hoonah, AK",PEC,"Pelican, AK"
HNH,"Hoonah, AK",EXI,"Excursion Inlet, AK"
HNH,"Hoonah, AK",JNU,"Juneau, AK"
HNL,"Honolulu, HI",SAN,"San Diego, CA"
HNL,"Honolulu, HI",SEA,"Seattle, WA"
HNL,"Honolulu, HI",PDX,"Portland, OR"
HNL,"Honolulu, HI",LAX,"Los Angeles, CA"
HNL,"Honolulu, HI",SJC,"San Jose, CA"
HNL,"Honolulu, HI",ANC,"Anchorage, AK"
HNL,"Honolulu, HI",SFO,"San Francisco, CA"
HNL,"Honolulu, HI",SAN,"San Diego, CA"
HNL,"Honolulu, HI",SEA,"Seattle, WA"
HNL,"Honolulu, HI",PDX,"Portland, OR"
HNL,"Honolulu, HI",LAX,"Los Angeles, CA"
HNL,"Honolulu, HI",SFO,"San Francisco, CA"
HNL,"Honolulu, HI",SEA,"Seattle, WA"
HNL,"Honolulu, HI",ONT,"Ontario, CA"
HNL,"Honolulu, HI",MEM,"Memphis, TN"
HNL,"Honolulu, HI",LAX,"Los Angeles, CA"
HNL,"Honolulu, HI",SEA,"Seattle, WA"
HNL,"Honolulu, HI",LAX,"Los Angeles, CA"
HNL,"Honolulu, HI",SEA,"Seattle, WA"
HNL,"Honolulu, HI",LAX,"Los Angeles, CA"
HNL,"Honolulu, HI",SLC,"Salt Lake City, UT"
HNL,"Honolulu, HI",MSP,"Minneapolis, MN"
HNL,"Honolulu, HI",ATL,"Atlanta, GA"
HNL,"Honolulu, HI",LAX,"Los Angeles, CA"
HNL,"Honolulu, HI",SLC,"Salt Lake City, UT"
HNL,"Honolulu, HI",SEA,"Seattle, WA"
HNL,"Honolulu, HI",LAX,"Los Angeles, CA"
HNL,"Honolulu, HI",SLC,"Salt Lake City, UT"
HNL,"Honolulu, HI",MSP,"Minneapolis, MN"
HNL,"Honolulu, HI",SEA,"Seattle, WA"
HNL,"Honolulu, HI",ATL,"Atlanta, GA"
HNL,"Honolulu, HI",LAX,"Los Angeles, CA"
HNL,"Honolulu, HI",CLT,"Charlotte, NC"
HNL,"Honolulu, HI",PHX,"Phoenix, AZ"
HNL,"Honolulu, HI",ORD,"Chicago, IL"
HNL,"Honolulu, HI",DFW,"Dallas/Fort Worth, TX"
HNL,"Honolulu, HI",DFW,"Dallas/Fort Worth, TX"
HNL,"Honolulu, HI",LAX,"Los Angeles, CA"
HNL,"Honolulu, HI",PHX,"Phoenix, AZ"
HNL,"Honolulu, HI",OGG,"Kahului, HI"
HNL,"Honolulu, HI",ITO,"Hilo, HI"
HNL,"Honolulu, HI",LIH,"Lihue, HI"
HNL,"Honolulu, HI",KOA,"Kona, HI"
HNL,"Honolulu, HI",SMF,"Sacramento, CA"
HNL,"Honolulu, HI",LAS,"Las Vegas, NV"
HNL,"Honolulu, HI",OAK,"Oakland, CA"
HNL,"Honolulu, HI",SAN,"San Diego, CA"
HNL,"Honolulu, HI",SEA,"Seattle, WA"
HNL,"Honolulu, HI",PDX,"Portland, OR"
HNL,"Honolulu, HI",ITO,"Hilo, HI"
HNL,"Honolulu, HI",LAX,"Los Angeles, CA"
HNL,"Honolulu, HI",BOS,"Boston, MA"
HNL,"Honolulu, HI",PHX,"Phoenix, AZ"
HNL,"Honolulu, HI",SFO,"San Francisco, CA"
HNL,"Honolulu, HI",AUS,"Austin, TX"
HNL,"Honolulu, HI",JFK,"New York, NY"
HNL,"Honolulu, HI",MCO,"Orlando, FL"
HNL,"Honolulu, HI",LGB,"Long Beach, CA"
HNL,"Honolulu, HI",ONT,"Ontario, CA"
HNL,"Honolulu, HI",OAK,"Oakland, CA"
HNL,"Honolulu, HI",PDX,"Portland, OR"
HNL,"Honolulu, HI",SJC,"San Jose, CA"
HNL,"Honolulu, HI",LNY,"Lanai, HI"
HNL,"Honolulu, HI",PPG,"Pago Pago, TT"
HNL,"Honolulu, HI",LNY,"Lanai, HI"
HNL,"Honolulu, HI",JHM,"Kapalua, HI"
HNL,"Honolulu, HI",MKK,"Hoolehua, HI"
HNL,"Honolulu, HI",LIH,"Lihue, HI"
HNL,"Honolulu, HI",ONT,"Ontario, CA"
HNL,"Honolulu, HI",OAK,"Oakland, CA"
HNL,"Honolulu, HI",MEM,"Memphis, TN"
HNL,"Honolulu, HI",LAX,"Los Angeles, CA"
HNL,"Honolulu, HI",ANC,"Anchorage, AK"
HNL,"Honolulu, HI",LIH,"Lihue, HI"
HNL,"Honolulu, HI",OAK,"Oakland, CA"
HNL,"Honolulu, HI",MEM,"Memphis, TN"
HNL,"Honolulu, HI",LAX,"Los Angeles, CA"
HNL,"Honolulu, HI",KOA,"Kona, HI"
HNL,"Honolulu, HI",LGB,"Long Beach, CA"
HNL,"Honolulu, HI",SMF,"Sacramento, CA"
HNL,"Honolulu, HI",LAS,"Las Vegas, NV"
HNL,"Honolulu, HI",OAK,"Oakland, CA"
HNL,"Honolulu, HI",SAN,"San Diego, CA"
HNL,"Honolulu, HI",OGG,"Kahului, HI"
HNL,"Honolulu, HI",ITO,"Hilo, HI"
HNL,"Honolulu, HI",LAX,"Los Angeles, CA"
HNL,"Honolulu, HI",SJC,"San Jose, CA"
HNL,"Honolulu, HI",PHX,"Phoenix, AZ"
HNL,"Honolulu, HI",LIH,"Lihue, HI"
HNL,"Honolulu, HI",KOA,"Kona, HI"
HNL,"Honolulu, HI",TUS,"Tucson, AZ"
HNL,"Honolulu, HI",AFW,"Dallas/Fort Worth, TX"
HNL,"Honolulu, HI",GUM,"Guam, TT"
HNL,"Honolulu, HI",OGG,"Kahului, HI"
HNL,"Honolulu, HI",ITO,"Hilo, HI"
HNL,"Honolulu, HI",LIH,"Lihue, HI"
HNL,"Honolulu, HI",KOA,"Kona, HI"
HNL,"Honolulu, HI",OGG,"Kahului, HI"
HNL,"Honolulu, HI",ITO,"Hilo, HI"
HNL,"Honolulu, HI",LIH,"Lihue, HI"
HNL,"Honolulu, HI",GUM,"Guam, TT"
HNL,"Honolulu, HI",ONT,"Ontario, CA"
HNL,"Honolulu, HI",LIH,"Lihue, HI"
HNL,"Honolulu, HI",SBD,"San Bernardino, CA"
HNL,"Honolulu, HI",KOA,"Kona, HI"
HNL,"Honolulu, HI",ONT,"Ontario, CA"
HNL,"Honolulu, HI",SBD,"San Bernardino, CA"
HNL,"Honolulu, HI",KOA,"Kona, HI"
HNL,"Honolulu, HI",SDF,"Louisville, KY"
HNL,"Honolulu, HI",ONT,"Ontario, CA"
HNL,"Honolulu, HI",SBD,"San Bernardino, CA"
HNL,"Honolulu, HI",KOA,"Kona, HI"
HNL,"Honolulu, HI",SDF,"Louisville, KY"
HNL,"Honolulu, HI",ONT,"Ontario, CA"
HNL,"Honolulu, HI",KOA,"Kona, HI"
HNL,"Honolulu, HI",LUP,"Kalaupapa, HI"
HNL,"Honolulu, HI",LNY,"Lanai, HI"
HNL,"Honolulu, HI",JHM,"Kapalua, HI"
HNL,"Honolulu, HI",MKK,"Hoolehua, HI"
HNL,"Honolulu, HI",VNY,"Van Nuys, CA"
HNL,"Honolulu, HI",MDW,"Chicago, IL"
HNL,"Honolulu, HI",OGG,"Kahului, HI"
HNL,"Honolulu, HI",SNA,"Santa Ana, CA"
HNL,"Honolulu, HI",EWR,"Newark, NJ"
HNL,"Honolulu, HI",DEN,"Denver, CO"
